"Number","Status","Date/Time","Qty.","Total amount","Items Description","Subtotal","Discount","Sales tax","Delivery","Total","Profits","Payment Method","Customer","Salesperson","Observation"
"14048-2","confirmado","03/27/2026 3:58 PM",2,2,"1xChurros doce de leite , 1xChurros de chocolate ","20",0,0,0,"20","4","Efectivo","","Lucas",""
"14048-2","confirmado","03/27/2026 3:58 PM",2,2,"1xChurros doce de leite , 1xChurros de chocolate ","20",0,0,0,"20","4","Tarjeta Débito","","Lucas",""
"14049-2","confirmado","03/27/2026 4:07 PM",3,3,"1xChurros doce de leite , 1xChurros de chocolate , 1xCrepe suíço salgado ","30",0,0,0,"30","6","Efectivo","","Lucas",""
"14049-2","confirmado","03/27/2026 4:07 PM",3,3,"1xChurros doce de leite , 1xChurros de chocolate , 1xCrepe suíço salgado ","30",0,0,0,"30","6","Tarjeta Débito","","Lucas",""
"14050-2","confirmado","03/27/2026 4:24 PM",1,1,"1xChurros de chocolate ","10",0,0,0,"10","2","Efectivo","","Lucas",""
"14051-2","confirmado","03/27/2026 4:31 PM",1,1,"1xCrepe suíço doce","11",0,0,0,"11","3","Efectivo","","Lucas",""
"14051-2","confirmado","03/27/2026 4:31 PM",1,1,"1xCrepe suíço doce","11",0,0,0,"11","3","Efectivo","","Lucas",""
"14052-2","confirmado","03/27/2026 4:48 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Efectivo","","Lucas",""
"14053-2","Sale","03/27/2026 4:49 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Pix","","Lucas",""
"14054-2","Sale","03/27/2026 5:07 PM",1,3,"3xCasquinha ","21",0,0,0,"21","18","Efectivo","","Lucas",""
"14055-2","Sale","03/27/2026 5:20 PM",1,2,"2xCasquinha ","14",0,0,0,"14","12","Efectivo","","Lucas",""
"14056-2","confirmado","03/27/2026 5:29 PM",1,1,"1xChurros de chocolate ","10",0,0,0,"10","2","Efectivo","","Lucas",""
"14056-2","confirmado","03/27/2026 5:29 PM",1,1,"1xChurros de chocolate ","10",0,0,0,"10","2","Pix","","Lucas",""
"14057-2","confirmado","03/27/2026 5:38 PM",3,5,"1xCopo 200ml, 3xChurros doce de leite , 1xCrepe suíço salgado ","49",0,0,0,"49","9","Tarjeta Débito","","Lucas",""
"14058-2","confirmado","03/27/2026 5:41 PM",1,1,"1xCrepe suíço salgado ","10",0,0,0,"10","2","Pix","","Lucas",""
"14059-2","Sale","03/27/2026 5:41 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Efectivo","","Lucas",""
"14060-2","pendiente","03/27/2026 5:46 PM",2,2,"1xChurros de chocolate , 1xCombo 1","25",0,0,0,"25","3","Pix","","Lucas",""
"14061-2","confirmado","03/27/2026 5:52 PM",1,2,"2xChurros de chocolate ","20",0,0,0,"20","4","Efectivo","","Lucas",""
"14062-2","Sale","03/27/2026 5:58 PM",1,2,"2xCasquinha ","14",2,0,0,"12","10","Efectivo","","Lucas",""
"14063-2","Sale","03/27/2026 6:01 PM",1,2,"2xCasquinha ","14",0,0,0,"14","12","Efectivo","","Lucas",""
"14064-2","Sale","03/27/2026 6:09 PM",1,2,"2xÁgua com gás ","9",0,0,0,"9","6.6","Tarjeta Débito","","Lucas",""
"14065-2","Sale","03/27/2026 6:23 PM",1,2,"2xChurros doce de leite ","20",0,0,0,"20","4","Tarjeta Débito","","Lucas",""
"14066-2","Sale","03/27/2026 6:49 PM",1,1,"1xChurros de chocolate ","10",0,0,0,"10","2","Tarjeta Crédito","","Lucas",""
"14067-2","Sale","03/27/2026 6:51 PM",1,2,"2xRefri 310ml","14",0,0,0,"14","2","Tarjeta Crédito","","Lucas",""
"14068-2","Sale","03/27/2026 6:54 PM",1,1,"1xÁgua com gás ","4.5",0,0,0,"4.5","3.3","Pix","","Lucas",""
"14069-2","Sale","03/27/2026 7:05 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Tarjeta Débito","","Lucas",""
"14070-2","Sale","03/27/2026 7:12 PM",2,2,"1xCopo 150ml, 1xCopo 250ml","18",0,0,0,"18","2","Pix","","Lucas",""
"14071-2","Sale","03/28/2026 10:35 AM",1,1,"1xÁgua com gás ","4.5",0,0,0,"4.5","3.3","Efectivo","","Lucas",""
"14072-2","Sale","03/28/2026 11:02 AM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Efectivo","","Lucas",""
"14073-2","Sale","03/28/2026 11:31 AM",2,2,"1xCasquinha , 1xCascão ","16",0,0,0,"16","13.8","Tarjeta Crédito","","Lucas",""
"14074-2","Sale","03/28/2026 11:40 AM",1,1,"1xÁgua com gás ","4.5",0,0,0,"4.5","3.3","Pix","","Lucas",""
"14075-2","Sale","03/28/2026 11:45 AM",2,3,"1xÁgua com gás , 2xÁgua sem gás ","12.5",0,0,0,"12.5","3.3","Efectivo","","Lucas",""
"14076-2","Sale","03/28/2026 11:47 AM",1,2,"2xCasquinha ","14",0,0,0,"14","12","Pix","","Lucas",""
"14077-2","Sale","03/28/2026 12:02 PM",1,1,"1xCopo 150ml","7",0,0,0,"7","1","Efectivo","","Lucas",""
"14078-2","Sale","03/28/2026 12:05 PM",2,2,"1xMilkshake 300ml, 1xCopo 150ml","18",0,0,0,"18","2","Efectivo","","Lucas",""
"14079-2","Sale","03/28/2026 12:18 PM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Tarjeta Débito","","Lucas",""
"14080-2","Sale","03/28/2026 12:26 PM",1,1,"1xMilkshake 500ml","16",0,0,0,"16",0,"Tarjeta Crédito","","Lucas",""
"14081-2","Sale","03/28/2026 12:28 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Efectivo","","Lucas",""
"14082-2","confirmado","03/28/2026 12:42 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Efectivo","","Lucas",""
"14083-2","Sale","03/28/2026 12:43 PM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Efectivo","","Lucas",""
"14084-2","Sale","03/28/2026 12:45 PM",1,2,"2xCascão ","18",0,0,0,"18","15.6","Tarjeta Crédito","","Lucas",""
"14085-2","Sale","03/28/2026 12:58 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Pix","","Lucas",""
"14086-2","Sale","03/28/2026 1:04 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Otros","","Lucas",""
"14087-2","Sale","03/28/2026 1:09 PM",1,2,"2xCasquinha ","14",0,0,0,"14","12","Efectivo","","Lucas",""
"14088-2","Sale","03/28/2026 1:12 PM",2,4,"3xÁgua sem gás , 1xRefri 310ml","19",0,0,0,"19","1","Tarjeta Crédito","","Lucas",""
"14089-2","Sale","03/28/2026 1:22 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Efectivo","","Lucas",""
"14090-2","confirmado","03/28/2026 1:25 PM",1,1,"1xCombo 1","15",0,0,0,"15","1","Otros","","Lucas",""
"14091-2","Sale","03/28/2026 1:26 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Efectivo","","Lucas",""
"14092-2","Sale","03/28/2026 1:27 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Tarjeta Débito","","Lucas",""
"14093-2","Sale","03/28/2026 1:41 PM",1,1,"1xÁgua com gás ","4.5",0,0,0,"4.5","3.3","Tarjeta Débito","","Lucas",""
"14094-2","confirmado","03/28/2026 1:59 PM",1,2,"2xCascão ","18",0,0,0,"18","15.6","Efectivo","","Lucas",""
"14094-2","confirmado","03/28/2026 1:59 PM",1,2,"2xCascão ","18",0,0,0,"18","15.6","Tarjeta Crédito","","Lucas",""
"14095-2","Sale","03/28/2026 2:10 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Otros","","Lucas",""
"14096-2","Sale","03/28/2026 2:18 PM",2,3,"2xCopo 200ml, 1xÁgua sem gás ","22",0,0,0,"22","2","Tarjeta Débito","","Lucas",""
"14097-2","Sale","03/28/2026 2:19 PM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Tarjeta Crédito","","Lucas",""
"14098-2","Sale","03/28/2026 2:23 PM",1,1,"1xMilkshake 400ml","14",0,0,0,"14","1","Tarjeta Crédito","","Lucas",""
"14099-2","Sale","03/28/2026 2:26 PM",2,3,"1xMilkshake 300ml, 2xCasquinha ","25",0,0,0,"25","13","Tarjeta Crédito","","Lucas",""
"14100-2","Sale","03/28/2026 2:31 PM",1,2,"2xMilkshake 300ml","22",0,0,0,"22","2","Efectivo","","Lucas",""
"14101-2","confirmado","03/28/2026 2:34 PM",2,4,"3xCopo 150ml, 1xÁgua sem gás ","25",0,0,0,"25","3","Tarjeta Débito","","Lucas",""
"14102-2","Sale","03/28/2026 2:35 PM",2,2,"1xCopo 150ml, 1xMilkshake 300ml","18",0,0,0,"18","2","Tarjeta Crédito","","Lucas",""
"14103-2","Sale","03/28/2026 2:39 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Tarjeta Crédito","","Lucas",""
"14104-2","pendiente","03/28/2026 2:45 PM",3,5,"1xCopo 250ml, 2xMilkshake 500ml, 2xÁgua sem gás ","51",0,0,0,"51","1","Tarjeta Crédito","","Lucas",""
"14106-2","Sale","03/28/2026 2:55 PM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Tarjeta Crédito","","Lucas",""
"14107-2","Sale","03/28/2026 3:02 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Pix","","Lucas",""
"14108-2","pendiente","03/28/2026 3:06 PM",1,5,"5xCopo 200ml","45",0,0,0,"45","5","Efectivo","","Lucas",""
"14109-2","confirmado","03/28/2026 3:08 PM",2,2,"1xCopo 200ml, 1xMilkshake 300ml","20",0,0,0,"20","2","Efectivo","","Lucas",""
"14110-2","Sale","03/28/2026 3:09 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Efectivo","","Lucas",""
"14111-2","Sale","03/28/2026 3:23 PM",2,4,"1xMilkshake 400ml, 3xCasquinha ","35",0,0,0,"35","19","Tarjeta Crédito","","Lucas",""
"14112-2","confirmado","03/28/2026 3:23 PM",1,1,"1xCrepe suíço salgado ","10",0,0,0,"10","2","Efectivo","","Lucas",""
"14112-2","confirmado","03/28/2026 3:23 PM",1,1,"1xCrepe suíço salgado ","10",0,0,0,"10","2","Efectivo","","Lucas",""
"14113-2","Sale","03/28/2026 3:34 PM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Efectivo","","Lucas",""
"14114-2","Sale","03/28/2026 3:38 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Tarjeta Débito","","Lucas",""
"14115-2","Sale","03/28/2026 3:39 PM",1,1,"1xCopo 150ml","7",0,0,0,"7","1","Tarjeta Débito","","Lucas",""
"14116-2","Sale","03/28/2026 3:43 PM",2,2,"1xÁgua com gás , 1xÁgua sem gás ","8.5",0,0,0,"8.5","3.3","Efectivo","","Lucas",""
"14117-2","Sale","03/28/2026 3:50 PM",1,2,"2xCasquinha ","14",0,0,0,"14","12","Efectivo","","Lucas",""
"14118-2","Sale","03/28/2026 3:56 PM",2,2,"1xCascão , 1xMilkshake 300ml","20",0,0,0,"20","8.8","Tarjeta Débito","","Lucas",""
"14119-2","Sale","03/28/2026 3:57 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Tarjeta Débito","","Lucas",""
"14120-2","confirmado","03/28/2026 4:01 PM",2,2,"1xChurros doce de leite , 1xChurros de chocolate ","20",0,0,0,"20","4","Efectivo","","Lucas",""
"14121-2","confirmado","03/28/2026 4:06 PM",1,1,"1xCrepe suíço salgado ","10",0,0,0,"10","2","Efectivo","","Lucas",""
"14122-2","Sale","03/28/2026 4:11 PM",1,1,"1xChurros doce de leite ","10",0,0,0,"10","2","Pix","","Lucas",""
"14123-2","Sale","03/28/2026 4:14 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Pix","","Lucas",""
"14124-2","Sale","03/28/2026 4:22 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Tarjeta Débito","","Lucas",""
"14125-2","Sale","03/28/2026 4:22 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Tarjeta Débito","","Lucas",""
"14126-2","Sale","03/28/2026 4:25 PM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Efectivo","","Lucas",""
"14127-2","Sale","03/28/2026 4:28 PM",1,2,"2xCopo 150ml","14",0,0,0,"14","2","Efectivo","","Lucas",""
"14128-2","Sale","03/28/2026 4:32 PM",1,1,"1xRefri 310ml","7",0,0,0,"7","1","Efectivo","","Lucas",""
"14129-2","Sale","03/28/2026 4:34 PM",1,2,"2xMilkshake 300ml","22",0,0,0,"22","2","Tarjeta Débito","","Lucas",""
"14130-2","Sale","03/28/2026 4:35 PM",1,1,"1xCombo 3","15",0,0,0,"15","1","Efectivo","","Lucas",""
"14131-2","Sale","03/28/2026 4:39 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Efectivo","","Lucas",""
"14132-2","Sale","03/28/2026 4:43 PM",1,1,"1xCombo 1","15",0,0,0,"15","1","Efectivo","","Lucas",""
"14133-2","confirmado","03/28/2026 4:51 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Efectivo","","Lucas",""
"14134-2","confirmado","03/28/2026 4:53 PM",2,3,"1xCombo 1, 2xCrepe suíço salgado ","35",0,0,0,"35","5","Efectivo","","Lucas",""
"14135-2","Sale","03/28/2026 4:53 PM",1,1,"1xChurros de chocolate ","10",0,0,0,"10","2","Tarjeta Crédito","","Lucas",""
"14136-2","Sale","03/28/2026 5:00 PM",1,2,"2xÁgua sem gás ","8",0,0,0,"8",0,"Tarjeta Débito","","Lucas",""
"14137-2","Sale","03/28/2026 5:05 PM",1,2,"2xMilkshake 400ml","28",0,0,0,"28","2","Tarjeta Débito","","Lucas",""
"14138-2","Sale","03/28/2026 5:09 PM",1,1,"1xMilkshake 500ml","16",0,0,0,"16",0,"Tarjeta Crédito","","Lucas",""
"14139-2","confirmado","03/28/2026 5:11 PM",1,2,"2xMilkshake 500ml","32",0,0,0,"32",0,"Efectivo","","Lucas",""
"14140-2","Sale","03/28/2026 5:12 PM",2,3,"1xRefri 310ml, 2xMilkshake 300ml","29",0,0,0,"29","3","Tarjeta Crédito","","Lucas",""
"14141-2","Sale","03/28/2026 5:18 PM",2,3,"2xMilkshake 400ml, 1xÁgua com gás ","32.5",0,0,0,"32.5","5.3","Tarjeta Débito","","Lucas",""
"14142-2","Sale","03/28/2026 5:22 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Tarjeta Crédito","","Lucas",""
"14143-2","Sale","03/28/2026 5:26 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Efectivo","","Lucas",""
"14144-2","Sale","03/28/2026 5:26 PM",1,2,"2xCasquinha ","14",0,0,0,"14","12","Tarjeta Débito","","Lucas",""
"14145-2","confirmado","03/28/2026 5:29 PM",1,1,"1xCrepe suíço salgado ","10",0,0,0,"10","2","Efectivo","","Lucas",""
"14145-2","confirmado","03/28/2026 5:29 PM",1,1,"1xCombo 1","15",0,0,0,"15","1","Pix","","Lucas",""
"14146-2","Sale","03/28/2026 5:36 PM",2,2,"1xMilkshake 300ml, 1xMilkshake 500ml","27",0,0,0,"27","1","Tarjeta Débito","","Lucas",""
"14147-2","Sale","03/28/2026 5:46 PM",3,3,"1xCascão , 1xMilkshake 300ml, 1xCopo 150ml","27",0,0,0,"27","9.8","Tarjeta Crédito","","Lucas",""
"14148-2","Sale","03/28/2026 5:47 PM",1,2,"2xCopo 150ml","14",0,0,0,"14","2","Efectivo","","Lucas",""
"14149-2","Sale","03/28/2026 5:48 PM",1,1,"1xChurros doce de leite ","10",0,0,0,"10","2","Pix","","Lucas",""
"14150-2","Sale","03/28/2026 5:54 PM",1,1,"1xMilkshake 500ml","16",0,0,0,"16",0,"Efectivo","","Lucas",""
"14151-2","Sale","03/28/2026 6:07 PM",1,1,"1xMilkshake 500ml","16",0,0,0,"16",0,"Efectivo","","Lucas",""
"14152-2","Sale","03/28/2026 6:23 PM",2,2,"1xCascão , 1xÁgua sem gás ","13",0,0,0,"13","7.8","Tarjeta Crédito","","Lucas",""
"14153-2","Sale","03/28/2026 6:31 PM",1,1,"1xMilkshake 500ml","16",0,0,0,"16",0,"Tarjeta Débito","","Lucas",""
"14154-2","Sale","03/28/2026 6:34 PM",1,1,"1xÁgua com gás ","4.5",0,0,0,"4.5","3.3","Tarjeta Débito","","Lucas",""
"14155-2","Sale","03/28/2026 6:42 PM",3,3,"1xÁgua com gás , 1xÁgua sem gás , 1xCascão ","17.5",0,0,0,"17.5","11.1","Pix","","Lucas",""
"14156-2","Sale","03/28/2026 6:44 PM",1,1,"1xRefri 310ml","7",3,0,0,"4","-2","Tarjeta Débito","","Lucas",""
"14157-2","Sale","03/28/2026 7:00 PM",1,1,"1xCopo 150ml","7",0,0,0,"7","1","Tarjeta Débito","","Lucas",""
"14158-2","Sale","03/28/2026 7:07 PM",3,3,"1xCascão , 1xÁgua sem gás , 1xCasquinha ","20",0,0,0,"20","13.8","Tarjeta Crédito","","Lucas",""
"14105-2","Sale","03/28/2026 2:55 PM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Tarjeta Débito","","Lucas",""
"14159-2","Sale","03/29/2026 3:12 PM",3,5,"1xMilkshake 500ml, 1xCasquinha , 3xCascão ","50",0,0,0,"50","29.4","Pix","","Lucas",""
"14160-2","Sale","03/29/2026 3:13 PM",1,1,"1xCopo 150ml","7",0,0,0,"7","1","Efectivo","","Lucas",""
"14161-2","Sale","03/29/2026 3:14 PM",2,2,"1xÁgua com gás , 1xÁgua sem gás ","8.5",0,0,0,"8.5","3.3","Pix","","Lucas",""
"14162-2","Sale","03/29/2026 3:15 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Tarjeta Crédito","","Lucas",""
"14163-2","Sale","03/29/2026 3:16 PM",2,2,"1xÁgua com gás , 1xÁgua sem gás ","8.5",0,0,0,"8.5","3.3","Efectivo","","Lucas",""
"14164-2","Sale","03/29/2026 3:21 PM",2,2,"1xCopo 150ml, 1xCopo 200ml","16",0,0,0,"16","2","Pix","","Lucas",""
"14165-2","Sale","03/29/2026 3:23 PM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Tarjeta Crédito","","Lucas",""
"14166-2","Sale","03/29/2026 3:28 PM",2,2,"1xMilkshake 300ml, 1xMilkshake 500ml","27",0,0,0,"27","1","Tarjeta Débito","","Lucas",""
"14167-2","Sale","03/29/2026 3:36 PM",1,3,"3xMilkshake 400ml","42",0,0,0,"42","3","Pix","","Lucas",""
"14168-2","Sale","03/29/2026 3:37 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Efectivo","","Lucas",""
"14169-2","Sale","03/29/2026 3:48 PM",1,2,"2xMilkshake 300ml","22",0,0,0,"22","2","Tarjeta Débito","","Lucas",""
"14170-2","Sale","03/29/2026 3:49 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Efectivo","","Lucas",""
"14171-2","Sale","03/29/2026 3:54 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Tarjeta Crédito","","Lucas",""
"14172-2","confirmado","03/29/2026 3:57 PM",1,3,"3xCasquinha ","21",0,0,0,"21","18","Efectivo","","Lucas",""
"14172-2","confirmado","03/29/2026 3:57 PM",1,3,"3xCasquinha ","21",0,0,0,"21","18","Efectivo","","Lucas",""
"14173-2","Sale","03/29/2026 4:08 PM",1,2,"2xCopo 150ml","14",0,0,0,"14","2","Tarjeta Débito","","Lucas",""
"14174-2","Sale","03/29/2026 4:10 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Pix","","Lucas",""
"14175-2","Sale","03/29/2026 4:13 PM",1,2,"2xMilkshake 300ml","22",0,0,0,"22","2","Tarjeta Débito","","Lucas",""
"14176-2","Sale","03/29/2026 4:18 PM",1,4,"4xMilkshake 300ml","44",0,0,0,"44","4","Pix","","Lucas",""
"14177-2","Sale","03/29/2026 4:20 PM",1,2,"2xCasquinha ","14",0,0,0,"14","12","Efectivo","","Lucas",""
"14178-2","Sale","03/29/2026 4:20 PM",2,5,"3xMilkshake 300ml, 2xÁgua com gás ","42",0,0,0,"42","9.6","Tarjeta Débito","","Lucas",""
"14179-2","Sale","03/29/2026 4:28 PM",2,4,"2xMilkshake 400ml, 2xChurros doce de leite ","48",0,0,0,"48","6","Tarjeta Débito","","Lucas",""
"14180-2","Sale","03/29/2026 4:33 PM",2,2,"1xCasquinha , 1xCascão ","16",0,0,0,"16","13.8","Tarjeta Crédito","","Lucas",""
"14181-2","confirmado","03/29/2026 4:36 PM",1,2,"2xCopo 150ml","14",0,0,0,"14","2","Tarjeta Débito","","Lucas",""
"14182-2","Sale","03/29/2026 4:45 PM",2,2,"1xCopo 200ml, 1xÁgua sem gás ","13",0,0,0,"13","1","Pix","","Lucas",""
"14183-2","Sale","03/29/2026 4:46 PM",1,1,"1xChurros de chocolate ","10",0,0,0,"10","2","Efectivo","","Lucas",""
"14184-2","Sale","03/29/2026 4:50 PM",1,1,"1xRefri 310ml","7",0,0,0,"7","1","Pix","","Lucas",""
"14185-2","confirmado","03/29/2026 4:51 PM",1,2,"2xCasquinha ","14",0,0,0,"14","12","Efectivo","","Lucas",""
"14185-2","confirmado","03/29/2026 4:51 PM",1,2,"2xCasquinha ","14",0,0,0,"14","12","Pix","","Lucas",""
"14186-2","Sale","03/29/2026 4:54 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Pix","","Lucas",""
"14187-2","Sale","03/29/2026 5:00 PM",2,2,"1xMilkshake 300ml, 1xCascão ","20",0,0,0,"20","8.8","Tarjeta Débito","","Lucas",""
"14188-2","Sale","03/29/2026 5:01 PM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Tarjeta Débito","","Lucas",""
"14189-2","Sale","03/29/2026 5:07 PM",1,2,"2xCasquinha ","14",0,0,0,"14","12","Tarjeta Débito","","Lucas",""
"14190-2","Sale","03/29/2026 5:07 PM",2,2,"1xCasquinha , 1xCascão ","16",0,0,0,"16","13.8","Pix","","Lucas",""
"14191-2","Sale","03/29/2026 5:10 PM",1,1,"1xMilkshake 300ml","11",0,0,0,"11","1","Pix","","Lucas",""
"14192-2","Sale","03/29/2026 5:10 PM",1,2,"2xCasquinha ","14",0,0,0,"14","12","Pix","","Lucas",""
"14193-2","Sale","03/29/2026 5:18 PM",2,4,"1xMilkshake 400ml, 3xMilkshake 500ml","62",0,0,0,"62","1","Tarjeta Crédito","","Lucas",""
"14194-2","Sale","03/29/2026 5:19 PM",1,1,"1xÁgua com gás ","4.5",0,0,0,"4.5","3.3","Efectivo","","Lucas",""
"14195-2","confirmado","03/29/2026 5:21 PM",3,4,"2xCopo 200ml, 1xMilkshake 300ml, 1xCrepe suíço salgado ","39",0,0,0,"39","5","Efectivo","","Lucas",""
"14195-2","confirmado","03/29/2026 5:21 PM",3,4,"2xCopo 200ml, 1xMilkshake 300ml, 1xCrepe suíço salgado ","39",0,0,0,"39","5","Pix","","Lucas",""
"14196-2","Sale","03/29/2026 5:27 PM",1,1,"1xMilkshake 500ml","16",0,0,0,"16",0,"Efectivo","","Lucas",""
"14197-2","Sale","03/29/2026 5:29 PM",2,3,"2xCascão , 1xCopo 150ml","25",0,0,0,"25","16.6","Pix","","Lucas",""
"14198-2","Sale","03/29/2026 5:31 PM",1,3,"3xCascão ","27",0,0,0,"27","23.4","Pix","","Lucas",""
"14199-2","Sale","03/29/2026 5:33 PM",1,2,"2xCasquinha ","14",0,0,0,"14","12","Tarjeta Crédito","","Lucas",""
"14200-2","Sale","03/29/2026 5:33 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Tarjeta Crédito","","Lucas",""
"14201-2","Sale","03/29/2026 5:38 PM",2,2,"1xCascão , 1xMilkshake 300ml","20",0,0,0,"20","8.8","Tarjeta Débito","","Lucas",""
"14202-2","confirmado","03/29/2026 5:44 PM",1,1,"1xCrepe suíço doce","11",0,0,0,"11","3","Efectivo","","Lucas",""
"14202-2","Sale","03/29/2026 5:44 PM",2,2,"1xCrepe suíço doce, 1xÁgua sem gás ","15",0,0,0,"15","3","Tarjeta Crédito","","Lucas",""
"14203-2","Sale","03/29/2026 5:47 PM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Efectivo","","Lucas",""
"14204-2","Sale","03/29/2026 5:48 PM",1,2,"2xCasquinha ","14",0,0,0,"14","12","Tarjeta Débito","","Lucas",""
"14205-2","Sale","03/29/2026 5:50 PM",2,2,"1xMilkshake 500ml, 1xÁgua sem gás ","20",0,0,0,"20",0,"Pix","","Lucas",""
"14206-2","Sale","03/29/2026 5:52 PM",1,2,"2xCasquinha ","14",0,0,0,"14","12","Efectivo","","Lucas",""
"14207-2","Sale","03/29/2026 5:57 PM",2,2,"1xCombo 1, 1xCrepe suíço salgado ","25",0,0,0,"25","3","Pix","","Lucas",""
"14208-2","Sale","03/29/2026 6:20 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Tarjeta Débito","","Lucas",""
"14209-2","confirmado","03/29/2026 6:26 PM",2,2,"1xCrepe suíço salgado , 1xCrepe suíço doce","21",0,0,0,"21","5","Efectivo","","Lucas",""
"14210-2","Sale","03/29/2026 6:27 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Efectivo","","Lucas",""
"14211-2","confirmado","03/29/2026 6:31 PM",1,2,"2xCrepe suíço salgado ","20",0,0,0,"20","4","Efectivo","","Lucas",""
"14212-2","Sale","03/29/2026 6:41 PM",1,1,"1xChurros doce de leite ","10",0,0,0,"10","2","Efectivo","","Lucas",""
"14213-2","Sale","03/29/2026 6:42 PM",1,1,"1xMilkshake 400ml","14",0,0,0,"14","1","Efectivo","","Lucas",""
"14214-2","Sale","03/29/2026 6:45 PM",2,3,"2xMilkshake 300ml, 1xCascão ","31",0,0,0,"31","9.8","Pix","","Lucas",""
"14215-2","Sale","03/29/2026 6:47 PM",1,2,"2xCasquinha ","14",0,0,0,"14","12","Efectivo","","Lucas",""
"14216-2","Sale","03/29/2026 6:48 PM",1,2,"2xCopo 150ml","14",0,0,0,"14","2","Tarjeta Débito","","Lucas",""
"14217-2","Sale","03/29/2026 6:49 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Efectivo","","Lucas",""
"14218-2","pendiente","03/29/2026 6:57 PM",2,3,"2xCasquinha , 1xÁgua sem gás ","18",0,0,0,"18","12","Efectivo, Tarjeta Débito","","Lucas",""
"14219-2","Sale","03/29/2026 6:58 PM",1,1,"1xÁgua com gás ","4.5",0,0,0,"4.5","3.3","Pix","","Lucas",""
"14221-2","Sale","03/29/2026 7:01 PM",1,1,"1xCascão ","9",0,0,0,"9","7.8","Tarjeta Débito","","Lucas",""
"14222-2","Sale","03/29/2026 7:12 PM",2,3,"1xÁgua sem gás , 2xCasquinha ","18",0,0,0,"18","12","Efectivo","","Lucas",""
"14223-2","Sale","03/29/2026 7:15 PM",1,2,"2xMilkshake 400ml","28",0,0,0,"28","2","Tarjeta Débito","","Lucas",""
"14224-2","Sale","03/29/2026 7:19 PM",2,2,"1xCopo 200ml, 1xÁgua com gás ","13.5",0,0,0,"13.5","4.3","Efectivo","","Lucas",""
"14225-2","Sale","03/29/2026 7:21 PM",1,2,"2xChurros doce de leite ","20",0,0,0,"20","4","Tarjeta Débito","","Lucas",""
"14226-2","Sale","03/29/2026 7:28 PM",1,1,"1xÁgua sem gás ","4",0,0,0,"4",0,"Tarjeta Crédito","","Lucas",""
"14227-2","Sale","03/30/2026 1:33 PM",1,1,"1xCasquinha ","7",0,0,0,"7","6","Pix","","Lucas",""
"14228-2","Sale","03/30/2026 1:34 PM",1,1,"1xCopo 250ml","11",0,0,0,"11","1","Efectivo","","Lucas",""
